Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Athletic,R. Sociedad,1-0,Sat 02 Sep ,/match/athletic-bilbao/real-sociedad/1990,1990,1,primera_division
CD Málaga,Celta,1-1,Sat 02 Sep ,/match/cd-malaga/celta/1990,1990,1,primera_division
Valencia,Atlético,1-3,Sat 02 Sep ,/match/valencia-cf/atletico-madrid/1990,1990,1,primera_division
Real Valladolid,Barcelona,2-0,Sat 02 Sep ,/match/valladolid/barcelona/1990,1990,1,primera_division
Cádiz,CD Logroñés,0-1,Sun 03 Sep ,/match/cadiz/logrones-cd/1990,1990,1,primera_division
Osasuna,Mallorca,1-0,Sun 03 Sep ,/match/osasuna/mallorca/1990,1990,1,primera_division
Real Madrid,Real Sporting,2-0,Sun 03 Sep ,/match/real-madrid/sporting-gijon/1990,1990,1,primera_division
Real Oviedo,CD Castellón,1-1,Sun 03 Sep ,/match/real-oviedo/cd-castellon/1990,1990,1,primera_division
Sevilla,Tenerife,1-0,Sun 03 Sep ,/match/sevilla/tenerife/1990,1990,1,primera_division
Real Zaragoza,Rayo Vallecano,3-0,Sun 03 Sep ,/match/real-zaragoza/rayo-vallecano/1990,1990,1,primera_division
Atlético,Cádiz,1-0,Sat 09 Sep ,/match/atletico-madrid/cadiz/1990,1990,2,primera_division
Barcelona,Osasuna,4-0,Sat 09 Sep ,/match/barcelona/osasuna/1990,1990,2,primera_division
CD Castellón,Real Madrid,0-0,Sat 09 Sep ,/match/cd-castellon/real-madrid/1990,1990,2,primera_division
Celta,Sevilla,0-1,Sun 10 Sep ,/match/celta/sevilla/1990,1990,2,primera_division
Real Sporting,Valencia,1-1,Sun 10 Sep ,/match/sporting-gijon/valencia-cf/1990,1990,2,primera_division
CD Logroñés,CD Málaga,1-0,Sun 10 Sep ,/match/logrones-cd/cd-malaga/1990,1990,2,primera_division
Mallorca,Real Oviedo,2-2,Sun 10 Sep ,/match/mallorca/real-oviedo/1990,1990,2,primera_division
R. Sociedad,Real Zaragoza,2-1,Sun 10 Sep ,/match/real-sociedad/real-zaragoza/1990,1990,2,primera_division
Rayo Vallecano,Real Valladolid,2-1,Sun 10 Sep ,/match/rayo-vallecano/valladolid/1990,1990,2,primera_division
Tenerife,Athletic,1-1,Sun 10 Sep ,/match/tenerife/athletic-bilbao/1990,1990,2,primera_division
Real Oviedo,Barcelona,2-0,Sat 16 Sep ,/match/real-oviedo/barcelona/1990,1990,3,primera_division
Athletic,Celta,2-0,Sun 17 Sep ,/match/athletic-bilbao/celta/1990,1990,3,primera_division
Cádiz,Real Sporting,2-0,Sun 17 Sep ,/match/cadiz/sporting-gijon/1990,1990,3,primera_division
CD Castellón,Mallorca,1-2,Sun 17 Sep ,/match/cd-castellon/mallorca/1990,1990,3,primera_division
CD Málaga,Atlético,0-0,Sun 17 Sep ,/match/cd-malaga/atletico-madrid/1990,1990,3,primera_division
Osasuna,Rayo Vallecano,2-1,Sun 17 Sep ,/match/osasuna/rayo-vallecano/1990,1990,3,primera_division
Real Madrid,Valencia,6-2,Sun 17 Sep ,/match/real-madrid/valencia-cf/1990,1990,3,primera_division
Sevilla,CD Logroñés,3-1,Sun 17 Sep ,/match/sevilla/logrones-cd/1990,1990,3,primera_division
Real Valladolid,R. Sociedad,1-0,Sun 17 Sep ,/match/valladolid/real-sociedad/1990,1990,3,primera_division
Real Zaragoza,Tenerife,3-3,Sun 17 Sep ,/match/real-zaragoza/tenerife/1990,1990,3,primera_division
Atlético,Sevilla,1-0,Sat 23 Sep ,/match/atletico-madrid/sevilla/1990,1990,4,primera_division
Barcelona,CD Castellón,2-0,Sun 24 Sep ,/match/barcelona/cd-castellon/1990,1990,4,primera_division
Celta,Real Zaragoza,2-2,Sun 24 Sep ,/match/celta/real-zaragoza/1990,1990,4,primera_division
Real Sporting,CD Málaga,0-1,Sun 24 Sep ,/match/sporting-gijon/cd-malaga/1990,1990,4,primera_division
CD Logroñés,Athletic,1-0,Sun 24 Sep ,/match/logrones-cd/athletic-bilbao/1990,1990,4,primera_division
Mallorca,Real Madrid,0-0,Sun 24 Sep ,/match/mallorca/real-madrid/1990,1990,4,primera_division
R. Sociedad,Osasuna,1-0,Sun 24 Sep ,/match/real-sociedad/osasuna/1990,1990,4,primera_division
Rayo Vallecano,Real Oviedo,1-1,Sun 24 Sep ,/match/rayo-vallecano/real-oviedo/1990,1990,4,primera_division
Tenerife,Real Valladolid,0-0,Sun 24 Sep ,/match/tenerife/valladolid/1990,1990,4,primera_division
Valencia,Cádiz,3-0,Sun 24 Sep ,/match/valencia-cf/cadiz/1990,1990,4,primera_division
Athletic,Atlético,1-1,Sat 30 Sep ,/match/athletic-bilbao/atletico-madrid/1990,1990,5,primera_division
CD Castellón,Rayo Vallecano,1-0,Sun 01 Oct ,/match/cd-castellon/rayo-vallecano/1990,1990,5,primera_division
CD Málaga,Valencia,1-1,Sun 01 Oct ,/match/cd-malaga/valencia-cf/1990,1990,5,primera_division
Mallorca,Barcelona,1-0,Sun 01 Oct ,/match/mallorca/barcelona/1990,1990,5,primera_division
Osasuna,Tenerife,3-0,Sun 01 Oct ,/match/osasuna/tenerife/1990,1990,5,primera_division
Real Madrid,Cádiz,4-1,Sun 01 Oct ,/match/real-madrid/cadiz/1990,1990,5,primera_division
Real Oviedo,R. Sociedad,5-0,Sun 01 Oct ,/match/real-oviedo/real-sociedad/1990,1990,5,primera_division
Sevilla,Real Sporting,1-0,Sun 01 Oct ,/match/sevilla/sporting-gijon/1990,1990,5,primera_division
Real Valladolid,Celta,0-1,Sun 01 Oct ,/match/valladolid/celta/1990,1990,5,primera_division
Real Zaragoza,CD Logroñés,1-0,Sun 01 Oct ,/match/real-zaragoza/logrones-cd/1990,1990,5,primera_division
Barcelona,Real Madrid,3-1,Sat 07 Oct ,/match/barcelona/real-madrid/1990,1990,6,primera_division
Atlético,Real Zaragoza,2-1,Sun 08 Oct ,/match/atletico-madrid/real-zaragoza/1990,1990,6,primera_division
Cádiz,CD Málaga,0-2,Sun 08 Oct ,/match/cadiz/cd-malaga/1990,1990,6,primera_division
Celta,Osasuna,1-1,Sun 08 Oct ,/match/celta/osasuna/1990,1990,6,primera_division
Real Sporting,Athletic,0-1,Sun 08 Oct ,/match/sporting-gijon/athletic-bilbao/1990,1990,6,primera_division
CD Logroñés,Real Valladolid,1-0,Sun 08 Oct ,/match/logrones-cd/valladolid/1990,1990,6,primera_division
R. Sociedad,CD Castellón,2-0,Sun 08 Oct ,/match/real-sociedad/cd-castellon/1990,1990,6,primera_division
Rayo Vallecano,Mallorca,0-0,Sun 08 Oct ,/match/rayo-vallecano/mallorca/1990,1990,6,primera_division
Tenerife,Real Oviedo,2-1,Sun 08 Oct ,/match/tenerife/real-oviedo/1990,1990,6,primera_division
Valencia,Sevilla,1-1,Sun 08 Oct ,/match/valencia-cf/sevilla/1990,1990,6,primera_division
Athletic,Valencia,1-1,Sat 14 Oct ,/match/athletic-bilbao/valencia-cf/1990,1990,7,primera_division
Barcelona,Rayo Vallecano,7-1,Sat 14 Oct ,/match/barcelona/rayo-vallecano/1990,1990,7,primera_division
Real Madrid,CD Málaga,4-0,Sat 14 Oct ,/match/real-madrid/cd-malaga/1990,1990,7,primera_division
Sevilla,Cádiz,1-1,Sat 14 Oct ,/match/sevilla/cadiz/1990,1990,7,primera_division
Real Zaragoza,Real Sporting,2-1,Sat 14 Oct ,/match/real-zaragoza/sporting-gijon/1990,1990,7,primera_division
CD Castellón,Tenerife,0-0,Sun 15 Oct ,/match/cd-castellon/tenerife/1990,1990,7,primera_division
Mallorca,R. Sociedad,0-0,Sun 15 Oct ,/match/mallorca/real-sociedad/1990,1990,7,primera_division
Osasuna,CD Logroñés,3-0,Sun 15 Oct ,/match/osasuna/logrones-cd/1990,1990,7,primera_division
Real Oviedo,Celta,1-0,Sun 15 Oct ,/match/real-oviedo/celta/1990,1990,7,primera_division
Real Valladolid,Atlético,2-0,Sun 15 Oct ,/match/valladolid/atletico-madrid/1990,1990,7,primera_division
R. Sociedad,Barcelona,2-2,Sat 21 Oct ,/match/real-sociedad/barcelona/1990,1990,8,primera_division
Atlético,Osasuna,0-1,Sun 22 Oct ,/match/atletico-madrid/osasuna/1990,1990,8,primera_division
Cádiz,Athletic,1-0,Sun 22 Oct ,/match/cadiz/athletic-bilbao/1990,1990,8,primera_division
Celta,CD Castellón,1-0,Sun 22 Oct ,/match/celta/cd-castellon/1990,1990,8,primera_division
Real Sporting,Real Valladolid,3-0,Sun 22 Oct ,/match/sporting-gijon/valladolid/1990,1990,8,primera_division
CD Logroñés,Real Oviedo,1-1,Sun 22 Oct ,/match/logrones-cd/real-oviedo/1990,1990,8,primera_division
CD Málaga,Sevilla,2-1,Sun 22 Oct ,/match/cd-malaga/sevilla/1990,1990,8,primera_division
Rayo Vallecano,Real Madrid,1-2,Sun 22 Oct ,/match/rayo-vallecano/real-madrid/1990,1990,8,primera_division
Tenerife,Mallorca,1-1,Sun 22 Oct ,/match/tenerife/mallorca/1990,1990,8,primera_division
Valencia,Real Zaragoza,2-1,Sun 22 Oct ,/match/valencia-cf/real-zaragoza/1990,1990,8,primera_division
Barcelona,Tenerife,3-0,Sat 28 Oct ,/match/barcelona/tenerife/1990,1990,9,primera_division
Mallorca,Celta,2-0,Sat 28 Oct ,/match/mallorca/celta/1990,1990,9,primera_division
Real Madrid,Sevilla,5-2,Sat 28 Oct ,/match/real-madrid/sevilla/1990,1990,9,primera_division
Real Valladolid,Valencia,0-2,Sat 28 Oct ,/match/valladolid/valencia-cf/1990,1990,9,primera_division
Real Zaragoza,Cádiz,1-0,Sat 28 Oct ,/match/real-zaragoza/cadiz/1990,1990,9,primera_division
Athletic,CD Málaga,3-0,Sun 29 Oct ,/match/athletic-bilbao/cd-malaga/1990,1990,9,primera_division
CD Castellón,CD Logroñés,0-0,Sun 29 Oct ,/match/cd-castellon/logrones-cd/1990,1990,9,primera_division
Osasuna,Real Sporting,0-1,Sun 29 Oct ,/match/osasuna/sporting-gijon/1990,1990,9,primera_division
Rayo Vallecano,R. Sociedad,0-3,Sun 29 Oct ,/match/rayo-vallecano/real-sociedad/1990,1990,9,primera_division
Real Oviedo,Atlético,3-0,Sun 29 Oct ,/match/real-oviedo/atletico-madrid/1990,1990,9,primera_division
R. Sociedad,Real Madrid,2-1,Sat 04 Nov ,/match/real-sociedad/real-madrid/1990,1990,10,primera_division
Atlético,CD Castellón,4-1,Sun 05 Nov ,/match/atletico-madrid/cd-castellon/1990,1990,10,primera_division
Cádiz,Real Valladolid,1-0,Sun 05 Nov ,/match/cadiz/valladolid/1990,1990,10,primera_division
Celta,Barcelona,1-2,Sun 05 Nov ,/match/celta/barcelona/1990,1990,10,primera_division
Real Sporting,Real Oviedo,0-0,Sun 05 Nov ,/match/sporting-gijon/real-oviedo/1990,1990,10,primera_division
CD Logroñés,Mallorca,0-1,Sun 05 Nov ,/match/logrones-cd/mallorca/1990,1990,10,primera_division
CD Málaga,Real Zaragoza,0-3,Sun 05 Nov ,/match/cd-malaga/real-zaragoza/1990,1990,10,primera_division
Sevilla,Athletic,3-2,Sun 05 Nov ,/match/sevilla/athletic-bilbao/1990,1990,10,primera_division
Tenerife,Rayo Vallecano,1-0,Sun 05 Nov ,/match/tenerife/rayo-vallecano/1990,1990,10,primera_division
Valencia,Osasuna,3-1,Sun 05 Nov ,/match/valencia-cf/osasuna/1990,1990,10,primera_division
Real Madrid,Athletic,4-0,Sat 11 Nov ,/match/real-madrid/athletic-bilbao/1990,1990,11,primera_division
Barcelona,CD Logroñés,4-2,Sun 12 Nov ,/match/barcelona/logrones-cd/1990,1990,11,primera_division
CD Castellón,Real Sporting,1-0,Sun 12 Nov ,/match/cd-castellon/sporting-gijon/1990,1990,11,primera_division
Mallorca,Atlético,0-0,Sun 12 Nov ,/match/mallorca/atletico-madrid/1990,1990,11,primera_division
Osasuna,Cádiz,1-0,Sun 12 Nov ,/match/osasuna/cadiz/1990,1990,11,primera_division
R. Sociedad,Tenerife,1-0,Sun 12 Nov ,/match/real-sociedad/tenerife/1990,1990,11,primera_division
Rayo Vallecano,Celta,2-0,Sun 12 Nov ,/match/rayo-vallecano/celta/1990,1990,11,primera_division
Real Oviedo,Valencia,0-0,Sun 12 Nov ,/match/real-oviedo/valencia-cf/1990,1990,11,primera_division
Real Valladolid,CD Málaga,0-1,Sun 12 Nov ,/match/valladolid/cd-malaga/1990,1990,11,primera_division
Real Zaragoza,Sevilla,1-0,Sun 12 Nov ,/match/real-zaragoza/sevilla/1990,1990,11,primera_division
Atlético,Barcelona,1-0,Sat 18 Nov ,/match/atletico-madrid/barcelona/1990,1990,12,primera_division
Valencia,CD Castellón,2-2,Sat 18 Nov ,/match/valencia-cf/cd-castellon/1990,1990,12,primera_division
Athletic,Real Zaragoza,2-0,Sun 19 Nov ,/match/athletic-bilbao/real-zaragoza/1990,1990,12,primera_division
Cádiz,Real Oviedo,1-0,Sun 19 Nov ,/match/cadiz/real-oviedo/1990,1990,12,primera_division
Celta,R. Sociedad,0-0,Sun 19 Nov ,/match/celta/real-sociedad/1990,1990,12,primera_division
Real Sporting,Mallorca,3-0,Sun 19 Nov ,/match/sporting-gijon/mallorca/1990,1990,12,primera_division
CD Logroñés,Rayo Vallecano,2-0,Sun 19 Nov ,/match/logrones-cd/rayo-vallecano/1990,1990,12,primera_division
CD Málaga,Osasuna,1-1,Sun 19 Nov ,/match/cd-malaga/osasuna/1990,1990,12,primera_division
Sevilla,Real Valladolid,0-0,Sun 19 Nov ,/match/sevilla/valladolid/1990,1990,12,primera_division
Tenerife,Real Madrid,2-3,Sun 19 Nov ,/match/tenerife/real-madrid/1990,1990,12,primera_division
CD Castellón,Cádiz,1-1,Sat 25 Nov ,/match/cd-castellon/cadiz/1990,1990,13,primera_division
Real Madrid,Real Zaragoza,7-2,Sat 25 Nov ,/match/real-madrid/real-zaragoza/1990,1990,13,primera_division
Barcelona,Real Sporting,2-0,Sun 26 Nov ,/match/barcelona/sporting-gijon/1990,1990,13,primera_division
Mallorca,Valencia,0-1,Sun 26 Nov ,/match/mallorca/valencia-cf/1990,1990,13,primera_division
Osasuna,Sevilla,2-1,Sun 26 Nov ,/match/osasuna/sevilla/1990,1990,13,primera_division
R. Sociedad,CD Logroñés,1-0,Sun 26 Nov ,/match/real-sociedad/logrones-cd/1990,1990,13,primera_division
Rayo Vallecano,Atlético,4-4,Sun 26 Nov ,/match/rayo-vallecano/atletico-madrid/1990,1990,13,primera_division
Real Oviedo,CD Málaga,0-0,Sun 26 Nov ,/match/real-oviedo/cd-malaga/1990,1990,13,primera_division
Tenerife,Celta,2-1,Sun 26 Nov ,/match/tenerife/celta/1990,1990,13,primera_division
Real Valladolid,Athletic,3-1,Sun 26 Nov ,/match/valladolid/athletic-bilbao/1990,1990,13,primera_division
Valencia,Barcelona,2-1,Sat 02 Dec ,/match/valencia-cf/barcelona/1990,1990,14,primera_division
Athletic,Osasuna,1-1,Sun 03 Dec ,/match/athletic-bilbao/osasuna/1990,1990,14,primera_division
Atlético,R. Sociedad,0-0,Sun 03 Dec ,/match/atletico-madrid/real-sociedad/1990,1990,14,primera_division
Cádiz,Mallorca,1-1,Sun 03 Dec ,/match/cadiz/mallorca/1990,1990,14,primera_division
Celta,Real Madrid,0-0,Sun 03 Dec ,/match/celta/real-madrid/1990,1990,14,primera_division
Real Sporting,Rayo Vallecano,1-0,Sun 03 Dec ,/match/sporting-gijon/rayo-vallecano/1990,1990,14,primera_division
CD Logroñés,Tenerife,4-1,Sun 03 Dec ,/match/logrones-cd/tenerife/1990,1990,14,primera_division
CD Málaga,CD Castellón,1-1,Sun 03 Dec ,/match/cd-malaga/cd-castellon/1990,1990,14,primera_division
Sevilla,Real Oviedo,1-2,Sun 03 Dec ,/match/sevilla/real-oviedo/1990,1990,14,primera_division
Real Zaragoza,Real Valladolid,2-2,Sun 03 Dec ,/match/real-zaragoza/valladolid/1990,1990,14,primera_division
Barcelona,Cádiz,5-0,Sun 10 Dec ,/match/barcelona/cadiz/1990,1990,15,primera_division
CD Castellón,Sevilla,3-1,Sun 10 Dec ,/match/cd-castellon/sevilla/1990,1990,15,primera_division
Celta,CD Logroñés,0-1,Sun 10 Dec ,/match/celta/logrones-cd/1990,1990,15,primera_division
Mallorca,CD Málaga,2-0,Sun 10 Dec ,/match/mallorca/cd-malaga/1990,1990,15,primera_division
Osasuna,Real Zaragoza,2-0,Sun 10 Dec ,/match/osasuna/real-zaragoza/1990,1990,15,primera_division
R. Sociedad,Real Sporting,1-2,Sun 10 Dec ,/match/real-sociedad/sporting-gijon/1990,1990,15,primera_division
Rayo Vallecano,Valencia,2-2,Sun 10 Dec ,/match/rayo-vallecano/valencia-cf/1990,1990,15,primera_division
Real Madrid,Real Valladolid,4-0,Sun 10 Dec ,/match/real-madrid/valladolid/1990,1990,15,primera_division
Real Oviedo,Athletic,1-0,Sun 10 Dec ,/match/real-oviedo/athletic-bilbao/1990,1990,15,primera_division
Tenerife,Atlético,2-3,Sun 10 Dec ,/match/tenerife/atletico-madrid/1990,1990,15,primera_division
Real Zaragoza,Real Oviedo,2-0,Sat 16 Dec ,/match/real-zaragoza/real-oviedo/1990,1990,16,primera_division
Athletic,CD Castellón,2-1,Sun 17 Dec ,/match/athletic-bilbao/cd-castellon/1990,1990,16,primera_division
Atlético,Celta,2-1,Sun 17 Dec ,/match/atletico-madrid/celta/1990,1990,16,primera_division
Cádiz,Rayo Vallecano,3-1,Sun 17 Dec ,/match/cadiz/rayo-vallecano/1990,1990,16,primera_division
Real Sporting,Tenerife,1-0,Sun 17 Dec ,/match/sporting-gijon/tenerife/1990,1990,16,primera_division
CD Logroñés,Real Madrid,1-5,Sun 17 Dec ,/match/logrones-cd/real-madrid/1990,1990,16,primera_division
CD Málaga,Barcelona,0-1,Sun 17 Dec ,/match/cd-malaga/barcelona/1990,1990,16,primera_division
Sevilla,Mallorca,3-0,Sun 17 Dec ,/match/sevilla/mallorca/1990,1990,16,primera_division
Valencia,R. Sociedad,3-1,Sun 17 Dec ,/match/valencia-cf/real-sociedad/1990,1990,16,primera_division
Real Valladolid,Osasuna,1-1,Sun 17 Dec ,/match/valladolid/osasuna/1990,1990,16,primera_division
CD Logroñés,Atlético,0-2,Fri 29 Dec ,/match/logrones-cd/atletico-madrid/1990,1990,17,primera_division
Barcelona,Sevilla,3-4,Sat 30 Dec ,/match/barcelona/sevilla/1990,1990,17,primera_division
CD Castellón,Real Zaragoza,2-1,Sat 30 Dec ,/match/cd-castellon/real-zaragoza/1990,1990,17,primera_division
Celta,Real Sporting,0-0,Sat 30 Dec ,/match/celta/sporting-gijon/1990,1990,17,primera_division
Mallorca,Athletic,1-0,Sat 30 Dec ,/match/mallorca/athletic-bilbao/1990,1990,17,primera_division
R. Sociedad,Cádiz,2-0,Sat 30 Dec ,/match/real-sociedad/cadiz/1990,1990,17,primera_division
Rayo Vallecano,CD Málaga,1-0,Sat 30 Dec ,/match/rayo-vallecano/cd-malaga/1990,1990,17,primera_division
Real Madrid,Osasuna,4-1,Sat 30 Dec ,/match/real-madrid/osasuna/1990,1990,17,primera_division
Real Oviedo,Real Valladolid,0-0,Sat 30 Dec ,/match/real-oviedo/valladolid/1990,1990,17,primera_division
Tenerife,Valencia,1-1,Sat 30 Dec ,/match/tenerife/valencia-cf/1990,1990,17,primera_division
Real Madrid,Atlético,3-1,Sat 06 Jan ,/match/real-madrid/atletico-madrid/1990,1990,18,primera_division
Valencia,Celta,2-0,Sat 06 Jan ,/match/valencia-cf/celta/1990,1990,18,primera_division
Athletic,Barcelona,1-2,Sun 07 Jan ,/match/athletic-bilbao/barcelona/1990,1990,18,primera_division
Cádiz,Tenerife,1-0,Sun 07 Jan ,/match/cadiz/tenerife/1990,1990,18,primera_division
Real Sporting,CD Logroñés,5-1,Sun 07 Jan ,/match/sporting-gijon/logrones-cd/1990,1990,18,primera_division
CD Málaga,R. Sociedad,0-2,Sun 07 Jan ,/match/cd-malaga/real-sociedad/1990,1990,18,primera_division
Osasuna,Real Oviedo,4-0,Sun 07 Jan ,/match/osasuna/real-oviedo/1990,1990,18,primera_division
Sevilla,Rayo Vallecano,4-0,Sun 07 Jan ,/match/sevilla/rayo-vallecano/1990,1990,18,primera_division
Real Valladolid,CD Castellón,0-0,Sun 07 Jan ,/match/valladolid/cd-castellon/1990,1990,18,primera_division
Real Zaragoza,Mallorca,1-0,Sun 07 Jan ,/match/real-zaragoza/mallorca/1990,1990,18,primera_division
R. Sociedad,Sevilla,2-1,Sat 13 Jan ,/match/real-sociedad/sevilla/1990,1990,19,primera_division
Real Oviedo,Real Madrid,0-1,Sat 13 Jan ,/match/real-oviedo/real-madrid/1990,1990,19,primera_division
Atlético,Real Sporting,3-1,Sun 14 Jan ,/match/atletico-madrid/sporting-gijon/1990,1990,19,primera_division
Barcelona,Real Zaragoza,3-1,Sun 14 Jan ,/match/barcelona/real-zaragoza/1990,1990,19,primera_division
CD Castellón,Osasuna,1-2,Sun 14 Jan ,/match/cd-castellon/osasuna/1990,1990,19,primera_division
Celta,Cádiz,5-1,Sun 14 Jan ,/match/celta/cadiz/1990,1990,19,primera_division
CD Logroñés,Valencia,1-0,Sun 14 Jan ,/match/logrones-cd/valencia-cf/1990,1990,19,primera_division
Mallorca,Real Valladolid,1-1,Sun 14 Jan ,/match/mallorca/valladolid/1990,1990,19,primera_division
Rayo Vallecano,Athletic,0-0,Sun 14 Jan ,/match/rayo-vallecano/athletic-bilbao/1990,1990,19,primera_division
Tenerife,CD Málaga,2-2,Sun 14 Jan ,/match/tenerife/cd-malaga/1990,1990,19,primera_division
Real Sporting,Real Madrid,1-1,Sat 20 Jan ,/match/sporting-gijon/real-madrid/1990,1990,20,primera_division
Atlético,Valencia,1-1,Sun 21 Jan ,/match/atletico-madrid/valencia-cf/1990,1990,20,primera_division
Barcelona,Real Valladolid,1-0,Sun 21 Jan ,/match/barcelona/valladolid/1990,1990,20,primera_division
CD Castellón,Real Oviedo,1-1,Sun 21 Jan ,/match/cd-castellon/real-oviedo/1990,1990,20,primera_division
Celta,CD Málaga,1-1,Sun 21 Jan ,/match/celta/cd-malaga/1990,1990,20,primera_division
CD Logroñés,Cádiz,1-1,Sun 21 Jan ,/match/logrones-cd/cadiz/1990,1990,20,primera_division
Mallorca,Osasuna,2-2,Sun 21 Jan ,/match/mallorca/osasuna/1990,1990,20,primera_division
R. Sociedad,Athletic,0-0,Sun 21 Jan ,/match/real-sociedad/athletic-bilbao/1990,1990,20,primera_division
Rayo Vallecano,Real Zaragoza,2-2,Sun 21 Jan ,/match/rayo-vallecano/real-zaragoza/1990,1990,20,primera_division
Tenerife,Sevilla,1-2,Sun 21 Jan ,/match/tenerife/sevilla/1990,1990,20,primera_division
Athletic,Tenerife,1-1,Sat 27 Jan ,/match/athletic-bilbao/tenerife/1990,1990,21,primera_division
Osasuna,Barcelona,0-3,Sat 27 Jan ,/match/osasuna/barcelona/1990,1990,21,primera_division
Cádiz,Atlético,0-1,Sun 28 Jan ,/match/cadiz/atletico-madrid/1990,1990,21,primera_division
Real Madrid,CD Castellón,7-0,Sun 28 Jan ,/match/real-madrid/cd-castellon/1990,1990,21,primera_division
Real Oviedo,Mallorca,0-2,Sun 28 Jan ,/match/real-oviedo/mallorca/1990,1990,21,primera_division
Sevilla,Celta,2-1,Sun 28 Jan ,/match/sevilla/celta/1990,1990,21,primera_division
Valencia,Real Sporting,2-0,Sun 28 Jan ,/match/valencia-cf/sporting-gijon/1990,1990,21,primera_division
Real Valladolid,Rayo Vallecano,1-0,Sun 28 Jan ,/match/valladolid/rayo-vallecano/1990,1990,21,primera_division
Real Zaragoza,R. Sociedad,2-1,Sun 28 Jan ,/match/real-zaragoza/real-sociedad/1990,1990,21,primera_division
CD Málaga,CD Logroñés,0-2,Wed 21 Mar ,/match/cd-malaga/logrones-cd/1990,1990,21,primera_division
Atlético,CD Málaga,2-0,Wed 31 Jan ,/match/atletico-madrid/cd-malaga/1990,1990,22,primera_division
Barcelona,Real Oviedo,0-0,Wed 31 Jan ,/match/barcelona/real-oviedo/1990,1990,22,primera_division
Celta,Athletic,0-0,Wed 31 Jan ,/match/celta/athletic-bilbao/1990,1990,22,primera_division
Real Sporting,Cádiz,4-0,Wed 31 Jan ,/match/sporting-gijon/cadiz/1990,1990,22,primera_division
CD Logroñés,Sevilla,2-1,Wed 31 Jan ,/match/logrones-cd/sevilla/1990,1990,22,primera_division
Mallorca,CD Castellón,1-1,Wed 31 Jan ,/match/mallorca/cd-castellon/1990,1990,22,primera_division
R. Sociedad,Real Valladolid,1-1,Wed 31 Jan ,/match/real-sociedad/valladolid/1990,1990,22,primera_division
Rayo Vallecano,Osasuna,1-0,Wed 31 Jan ,/match/rayo-vallecano/osasuna/1990,1990,22,primera_division
Tenerife,Real Zaragoza,1-2,Wed 31 Jan ,/match/tenerife/real-zaragoza/1990,1990,22,primera_division
Valencia,Real Madrid,1-1,Wed 31 Jan ,/match/valencia-cf/real-madrid/1990,1990,22,primera_division
Sevilla,Atlético,2-1,Sat 03 Feb ,/match/sevilla/atletico-madrid/1990,1990,23,primera_division
Athletic,CD Logroñés,1-0,Sun 04 Feb ,/match/athletic-bilbao/logrones-cd/1990,1990,23,primera_division
Cádiz,Valencia,0-2,Sun 04 Feb ,/match/cadiz/valencia-cf/1990,1990,23,primera_division
CD Castellón,Barcelona,1-0,Sun 04 Feb ,/match/cd-castellon/barcelona/1990,1990,23,primera_division
CD Málaga,Real Sporting,1-0,Sun 04 Feb ,/match/cd-malaga/sporting-gijon/1990,1990,23,primera_division
Osasuna,R. Sociedad,1-1,Sun 04 Feb ,/match/osasuna/real-sociedad/1990,1990,23,primera_division
Real Madrid,Mallorca,1-1,Sun 04 Feb ,/match/real-madrid/mallorca/1990,1990,23,primera_division
Real Oviedo,Rayo Vallecano,3-2,Sun 04 Feb ,/match/real-oviedo/rayo-vallecano/1990,1990,23,primera_division
Real Valladolid,Tenerife,1-2,Sun 04 Feb ,/match/valladolid/tenerife/1990,1990,23,primera_division
Real Zaragoza,Celta,1-1,Sun 04 Feb ,/match/real-zaragoza/celta/1990,1990,23,primera_division
Cádiz,Real Madrid,0-3,Sat 10 Feb ,/match/cadiz/real-madrid/1990,1990,24,primera_division
Atlético,Athletic,2-0,Sun 11 Feb ,/match/atletico-madrid/athletic-bilbao/1990,1990,24,primera_division
Barcelona,Mallorca,1-1,Sun 11 Feb ,/match/barcelona/mallorca/1990,1990,24,primera_division
Celta,Real Valladolid,0-0,Sun 11 Feb ,/match/celta/valladolid/1990,1990,24,primera_division
Real Sporting,Sevilla,0-1,Sun 11 Feb ,/match/sporting-gijon/sevilla/1990,1990,24,primera_division
CD Logroñés,Real Zaragoza,2-1,Sun 11 Feb ,/match/logrones-cd/real-zaragoza/1990,1990,24,primera_division
R. Sociedad,Real Oviedo,1-1,Sun 11 Feb ,/match/real-sociedad/real-oviedo/1990,1990,24,primera_division
Rayo Vallecano,CD Castellón,0-2,Sun 11 Feb ,/match/rayo-vallecano/cd-castellon/1990,1990,24,primera_division
Tenerife,Osasuna,2-0,Sun 11 Feb ,/match/tenerife/osasuna/1990,1990,24,primera_division
Valencia,CD Málaga,3-0,Sun 11 Feb ,/match/valencia-cf/cd-malaga/1990,1990,24,primera_division
Athletic,Real Sporting,1-0,Wed 14 Feb ,/match/athletic-bilbao/sporting-gijon/1990,1990,25,primera_division
CD Castellón,R. Sociedad,0-2,Wed 14 Feb ,/match/cd-castellon/real-sociedad/1990,1990,25,primera_division
CD Málaga,Cádiz,1-0,Wed 14 Feb ,/match/cd-malaga/cadiz/1990,1990,25,primera_division
Mallorca,Rayo Vallecano,1-0,Wed 14 Feb ,/match/mallorca/rayo-vallecano/1990,1990,25,primera_division
